acetylcarnitine,1.1978713,3.4663076,0.5808947,0.5340652,2.304563,2.570783,0.630286,1.0230191,0.5731063,1.2425204,0.9005088,3.4238377,0.6414158,2.2680973,1.8115514,3.0566967,1.4151631,1.8491951,1.9380165,1.4783965,1.3171803,0.9022528,1.7358332,3.1030643,2.0122678,0.4722891,2.8979538,1.9605065,2.4144254,1.1750879,1.0360835,1.1621706,1.4962916,1.9279386,0.787759,2.2405842,0.2181199,1.9932024,0.9449027,2.6194995,0.9769809,1.3427621,3.1013607,2.3058329,2.4143363,2.2752966,2.4032528,1.3243521,0.8085218,0.441038,1.9436375,1.1162281,1.5533285,1.1664558,1.4085212,3.6832485,1.8105528,3.0626246,2.1157915,1.1739754,2.0891056,0.8262297,2.0906264,1.6177754,3.7094881,0.4918872,1.9103858,0.3146499,0.3459475,0.5994865,0.3836701,0.7286095,0.2907686,0.9423884,0.2260746,0.9393083,0.9356059,0.6231825,0.4664171,0.7609123,0.5807333,0.8398365,0.3769857,1.2517535,0.176035,0.449525,0.2683339,0.6937565,0.2450682,0.4089264,0.6552563,0.7057556,1.9719086,0.4733659,0.8962053,0.6727559,1.2829902,0.9889237,0.4559168,0.5525689,0.5560203,0.8302106,0.4183209,1.0947407,0.9686261,0.2550022,0.6971137,0.4282696,1.0400538,0.6909479,0.9857839,0.4774381,0.7560926,1.113252,1.1263122,1.5272109,0.1600289,0.3606938,1,3.0665617,2.0077652,0.905657,1,1.0110763,0.7487037,0.8266575,1.5340227,0.5899959,1.2810758,1.2857499,0.793326,0.3055773
adenine,0.3816881,1.3613968,0.3816881,0.3816881,1.5567629,1.7336117,2.6313534,0.5417991,2.5878587,3.2905285,0.8977658,0.8517832,0.3816881,1.124431,0.4723619,1.1672438,1.0432025,0.4004408,0.7021299,0.3816881,0.3816881,0.3816881,1.2428423,0.3816881,0.561352,0.3816881,1,0.6400172,2.4801948,3.0878574,0.6731511,0.6968694,0.3816881,1,0.3816881,1.1898439,0.3816881,0.3816881,0.3816881,1.2481104,0.3816881,0.3816881,0.3816881,1.6155262,0.3816881,0.3816881,0.8711685,1.1864072,0.7523325,0.3816881,0.9567975,0.3816881,5.0987312,0.3816881,0.3816881,1.1361745,0.3816881,1.1274006,0.3816881,0.8668527,2.3093442,0.3816881,0.4520716,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.7505962,0.3816881,1,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,2.115085,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,1.0883628,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.8328377,0.83751,0.3816881,0.3816881,0.3816881,0.4901085,0.8946471,0.3816881,0.3816881,0.7690472,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881,0.3816881
adenosine,1.4727495,1.5701659,0.1811626,0.6780205,3.97874,1.6737011,3.2972016,2.5518238,2.7264226,4.3787666,1.8183394,2.5894173,0.1766059,1.5806871,0.8217921,2.7919137,4.8615475,1.032251,1.6765595,0.1766059,0.3802312,0.5653599,2.363657,1.6786009,1.1327857,0.9765231,3.6633311,1.4278166,5.0670015,1.9021199,0.8574641,2.7688625,1.3294325,0.967749,2.1607056,0.1766059,0.54942,1.3793543,0.6370757,1.3195272,0.5671507,1.1425359,2.0896819,2.5925964,0.5257201,1.2879497,0.1766059,0.7870742,0.7358773,0.1766059,4.1523261,0.4287661,3.1626788,1.2049168,0.6702999,1.5633287,0.847039,0.6116133,0.4588196,1.128999,3.7702618,0.3205164,0.7084163,0.9828983,1.9102663,1.1753305,0.7832023,0.1766059,1.6292926,1.8032738,0.1766059,0.1766059,0.1766059,0.1766059,0.368333,0.1766059,1,1.1365435,0.6728461,0.1766059,0.1766059,3.5403397,0.2589763,0.1766059,0.1766059,0.4443022,0.1766059,0.8679092,0.3554967,0.1766059,0.1766059,0.4980942,1.7132204,5.7452381,0.1766059,0.1766059,0.6434722,0.6802291,1.6628764,0.6469779,0.9017594,0.5684936,0.1766059,0.9745686,0.3049609,0.1766059,0.1766059,0.1766059,1.2056683,0.365271,0.6739309,0.6234122,1,0.4999545,10.1037206,0.1766059,0.1766059,0.1766059,0.7827753,2.2573597,0.9441878,0.1766059,0.2501479,0.1766059,0.4539442,0.3374938,0.6708165,0.1766059,0.2592913,2.7904432,0.1766059,0.4956651
adenosine 2'-monophosphate (2'-AMP),0.249037,1.8083933,0.249037,0.249037,0.7251119,0.249037,1.5209449,0.249037,1,5.5084777,0.249037,0.249037,0.249037,0.4790551,0.249037,1.6576805,1.1213043,0.249037,0.3087224,0.249037,0.249037,0.249037,1,0.249037,0.249037,0.249037,1.9887038,0.4682176,2.1154315,0.6608681,0.249037,0.3478342,0.249037,1.3628431,0.249037,0.249037,0.249037,0.249037,0.249037,0.9163716,0.249037,0.4346617,0.249037,0.6788913,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,1.7978312,0.249037,0.249037,1.1671455,0.249037,0.8051218,0.249037,0.249037,2.9085376,0.249037,0.249037,0.249037,1.0836284,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.66542,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037,0.249037
adenosine 3'-monophosphate (3'-AMP),0.09142006,4.75347924,0.09142006,0.09142006,1.32841854,0.09142006,1.65237843,0.69901845,1.41961679,2.81096433,0.09142006,0.56380238,0.09142006,1.40919371,0.44553062,2.6210804,3.638884,0.71580016,0.33538723,0.09142006,0.09142006,0.09142006,0.42467522,0.39568337,1.62080501,0.09142006,3.95876155,1.51805092,7.28612618,0.58081405,0.09142006,1,0.09142006,1.30639409,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,2.02684567,0.09142006,0.72454882,0.60626327,0.67158146,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.40337706,0.75510344,0.09142006,0.09142006,0.49927963,0.09142006,1.30119761,0.09142006,0.09142006,1.40726895,0.09142006,1.15539767,0.09142006,1,0.09142006,0.84460233,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.58301074,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006,0.09142006
adenosine 5'-monophosphate (AMP),0.2887256,1.1311672,0.2887256,0.2887256,0.6961579,0.829875,1,0.2887256,1.4193163,1.8540245,0.2887256,0.3870048,0.2887256,0.9425741,0.2887256,0.5674445,4.1640612,0.3736517,0.8427479,0.2887256,0.2887256,0.2887256,1,1,0.5234992,0.2887256,1.8825676,0.2887256,3.6903013,3.887629,0.2887256,0.2887256,0.2887256,3.8961881,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,2.1327412,0.2887256,0.2975218,0.9511242,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,2.5217689,0.2887256,0.2887256,1.3398173,0.2887256,0.729569,0.2887256,0.2887256,2.5895478,0.2887256,0.2887256,0.2887256,1.0488758,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.6221343,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,1.5081447,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.8964342,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256,0.2887256
adenosine 5'diphosphoribose,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
adrenate (22:4n6),1.68205822,12.36233041,0.60281797,0.58485882,2.23320183,9.96115713,8.80465377,0.8050456,2.99477472,15.94420252,1.11943,1.63341289,2.58699727,3.84411163,1.37881183,4.08294773,6.78748893,5.95326584,2.34733356,0.86059165,2.54683749,0.82025559,4.37778341,5.18730804,2.30579976,0.92303087,5.69066413,3.20207083,11.63005352,7.75301755,1,2.06431131,1.93081457,11.02943551,1.08361753,2.5376024,0.24075627,0.71316851,1.78674856,9.79584201,2.63243455,1.38870412,6.93481073,3.42079061,3.66968268,0.77172596,1.84554768,1.21769036,0.65009039,0.53953207,1.35722947,1.32658703,6.37499773,0.6024501,1.25813403,15.41130487,1.62913341,23.15476884,0.70734397,0.3713439,7.74230084,0.18305171,1.45592979,1.40714041,6.12624418,1.19518353,1.08105511,0.03479036,0.11131219,0.79360129,0.06981098,1.18990044,0.36206665,2.19837191,1.3086417,0.73461947,1.1913478,0.30039693,0.25261951,1.395538,0.03479036,0.27256229,0.12594618,0.59823969,0.14323778,0.30856241,0.33576867,0.67436206,0.44291387,0.61090599,1.03406482,0.03479036,1.26682535,0.46173481,0.97387858,0.20099442,0.55158439,0.24142512,0.18820332,1,0.7220076,0.85734089,0.79200247,0.96593518,0.43852992,0.57319869,0.391284,0.3458234,0.86769502,1.02612142,0.75666207,0.27667768,0.0984397,2.04552445,0.42246568,1.0941888,0.20779492,0.15453288,0.85337515,15.36509217,0.70740939,0.37096026,0.29838862,0.39430863,0.13719903,0.14809668,0.61374445,0.53177731,1.33484213,1.80256488,0.40880687,0.19428631
ADSGEGDFXAEGGGVR*,0.1984751,0.1984751,3.3346623,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,3.2409762,0.1984751,0.1984751,0.1984751,0.1984751,1.9401196,1.6110174,1.0303488,1.5966634,0.1984751,0.1984751,0.1984751,0.8614772,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,1.1000924,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.5892963,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,1.7924359,0.1984751,0.6223638,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,1.3760408,0.1984751,0.1984751,0.9696512,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,1,0.1984751,0.1984751,0.1984751,0.6239592,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,1.1697733,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.4033366,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.3600227,0.9383433,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.1984751,0.8190919,0.1984751,0.1984751,0.1984751
alanine,0.6779253,1.7479725,1,0.5733376,1.9629627,1.6941975,2.7010876,1.8388936,1.6646977,2.7785846,1.3361125,1.9688868,0.4834638,1.9892468,2.0674299,2.3917504,1.7485144,2.5400084,2.1105578,1.6163408,0.7317582,2.9865004,2.841056,2.2604366,1.2661583,0.8173024,1.1873759,2.0441115,1.9313627,2.4931903,1.9983187,1.8143016,1.0613371,2.4696021,0.9452365,1.355976,0.2915497,1.516811,1.4738037,1.7103034,0.9154323,1.1890755,1.0942289,2.0791947,0.8938559,0.5351852,0.9061737,1.4667407,0.7338823,0.3468701,1.0875104,1.0147204,2.2412645,1.1878657,1.2065613,2.1260551,1.620073,1.891254,1.3259363,1.6056752,2.2192089,0.5600248,1.7916133,1.4353317,0.8136825,0.4751158,1.0365851,0.1480885,0.5979582,1.1643058,0.8532355,0.7690223,0.4634318,1.2327646,0.6844619,0.7904947,0.7922992,0.8495431,1,0.7662463,1.107624,1.815307,0.3890734,1.3864977,0.305849,0.198103,2.2723515,1.4895456,0.929719,0.1956809,0.6108264,0.9634149,1.2895305,0.3060128,0.9550785,0.9528481,1.1185392,0.3734797,1.818097,0.3752557,0.3940041,0.5968002,0.4004879,0.5629147,0.6342422,0.6023295,1.4391402,0.499579,0.9005037,0.140578,0.1796703,0.2695162,0.4518701,0.3931409,0.8210848,1.1003336,0.1027866,0.2588459,1.4017458,1.4890776,1.3533404,0.720486,0.6887343,0.7036616,0.8050761,0.3117231,0.7844234,0.7877288,0.799804,0.9386629,0.6881772,0.5481782
alanylhistidine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
alanylleucine,0.3043742,0.9834815,0.3043742,0.3043742,0.3043742,0.8733854,0.423119,0.3043742,0.8578194,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,1.7848346,0.3043742,0.7940502,1.0165185,0.7327495,0.7658374,0.3043742,0.3043742,0.3043742,1.1266146,1,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,1.8632389,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,1.5440063,0.3043742,0.3043742,0.3043742,0.8457375,0.3043742,0.3043742,16.0407117,0.3043742,0.3043742,0.3043742,0.3043742,1.1542625,0.3043742,0.3043742,0.3043742,3.1178263,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.920496,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,2.0150523,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.6479841,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,1.4794709,0.3043742,0.3043742,0.3043742,0.3043742,6.3257132,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742,0.3043742
allo-threonine,0.300704,1.5452494,1,0.300704,3.4381017,1.029689,3.7347653,3.4457379,0.6015143,0.300704,0.300704,1.3032644,0.4651831,0.300704,1.1739745,0.300704,2.1297196,2.2245076,1.2461636,1.0488094,0.3997099,0.300704,0.300704,0.9977272,0.300704,0.300704,0.300704,1.7392064,0.4319267,0.916799,1.0744771,0.9450926,0.300704,1.2869592,0.7087313,0.300704,0.3022824,1.0611398,0.300704,0.300704,0.5854418,1.0022728,0.6077584,1.1932038,0.300704,0.300704,0.464916,0.7235292,0.300704,0.300704,1.0704224,0.8997598,0.600714,0.8909102,1.0864196,0.300704,1.3904989,1.3378807,1.0207854,1.8989602,0.300704,0.300704,1.4687276,1.3480858,0.300704,0.300704,0.874459,0.300704,1.1803764,1.6515443,1.7561264,0.8998569,0.4552637,1.0071332,1.2117113,1.0181481,0.300704,0.300704,0.4402929,0.6459071,0.7918875,0.3617072,0.300704,0.8344832,0.300704,0.300704,0.300704,0.300704,0.300704,0.300704,0.300704,0.300704,0.378282,0.300704,0.6216646,0.300704,0.300704,0.300704,1.274261,0.300704,0.300704,0.300704,0.300704,0.300704,0.300704,0.300704,1.5902965,0.300704,0.300704,0.300704,0.300704,0.300704,0.300704,0.300704,0.3031425,1.20112,0.300704,0.300704,0.300704,0.300704,0.9388602,0.300704,0.300704,0.300704,0.9928668,0.300704,0.5356421,0.8683174,0.5396369,0.7877847,1.1082004,0.501819
alpha-ketoglutarate,0.3081559,0.3081559,0.3081559,0.3081559,0.972462,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,1.295846,0.3081559,0.3081559,0.3081559,1.9169976,0.3081559,1.5119036,0.3081559,1.3379906,1,0.3081559,1.4518414,0.3081559,0.6094687,0.6760879,1.3267073,0.3081559,1,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,3.1164118,0.3081559,0.3081559,2.689325,0.6595429,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.6095749,0.3081559,0.3081559,0.3081559,1.2751802,0.3081559,0.3081559,1.9784331,0.7030451,1.1052476,0.3081559,0.3081559,0.3081559,0.3081559,1.2287977,0.3081559,0.3081559,1.0473436,0.3081559,0.3081559,0.3081559,0.3081559,0.7566038,0.3081559,0.3081559,0.3081559,0.3081559,0.8176287,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,1.0692621,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.5370828,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.637383,0.3081559,0.8947524,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.6212472,0.3081559,0.3081559,1.1518863,0.3081559,0.3081559,1,0.3081559,1.4309932,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.3081559,0.6392415,0.3081559,0.6059014,0.7559092,0.3081559
alpha-tocopherol,1,2.06709076,0.28729569,1.39247753,0.77572004,2.70345076,0.35806424,0.28647733,0.55968288,0.09775579,1.8694901,3.22288288,1.12048758,2.07930046,0.71185861,0.8042944,9.84937666,2.65308303,1.2873239,0.32846923,5.09592225,0.36685726,1.34781257,1.01342983,1.28341968,1.86107924,0.71818921,0.71610424,0.3906665,4.00615615,0.40972283,0.41815917,1.37357921,1.90855834,4.40159969,4.76672271,0.09775579,7.29302521,0.18218156,0.77406308,18.66785321,0.31492759,0.84822734,0.35711371,0.49595966,4.253635,0.84505002,1.48882007,0.57236219,2.18402224,0.45367695,1.14310377,0.87153048,2.23274217,1.65531391,1.54245254,4.1503174,4.35493365,0.96642975,0.3272582,1.1394268,0.97178497,23.5727153,0.29901145,0.97309445,0.90366725,0.20353019,0.71438433,1.00869408,0.09775579,0.09775579,1.04591747,0.61430196,0.58687852,1.23319209,0.55309958,0.09775579,1.09080468,0.79946868,2.03890219,0.48196798,0.86509875,2.24678033,0.63695476,0.26232592,2.90921679,0.35381982,0.23177251,0.09775579,0.49056893,1.21605238,1,0.09775579,0.09775579,2.17470601,0.21625916,0.52282549,1.0368526,0.8696153,2.93185614,0.26585597,1.59210411,5.54143864,0.98100242,0.36792346,1.0148435,4.26436661,0.37268764,0.24490063,0.71516728,2.13621617,0.35794093,1.85597833,0.69617293,1.78751933,1.14657867,0.43466706,1.8498577,2.70439771,1.70089772,1.61429846,1.17121146,1,0.58319816,0.09775579,0.69114043,1.34355189,0.19771158,2.15198197,1,0.09775579,0.09775579
andro steroid monosulfate 1*,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,1,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,1.2519793,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207,0.7480207
andro steroid monosulfate 2*,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,1.5547461,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,1,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,1.5889735,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.8434307,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,1,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539,0.4452539
androsterone sulfate,0.5255767,0.5255767,1.1567746,2.3548534,0.5255767,0.5255767,0.5255767,2.0217436,0.5255767,0.5255767,0.5261456,0.5255767,0.5255767,0.796918,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,14.1123429,0.5255767,0.7084614,0.5255767,0.5255767,0.5255767,0.5255767,0.5335151,0.6618453,1.1078869,0.7441886,0.5255767,0.5255767,2.8185468,0.5255767,0.5255767,0.5255767,0.5255767,0.7903983,0.5255767,0.7243623,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.694449,0.5255767,0.8921131,46.9338931,0.5255767,1.1372279,0.5255767,0.5255767,0.6512881,0.8606014,0.5255767,2.2319524,0.9377459,0.5255767,3.0955359,0.5255767,12.8903051,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,1,0.5255767,0.8060526,0.5255767,1.1248235,0.5255767,0.5255767,0.7309372,1.4257008,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.6996565,0.5516514,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,1.3228076,0.5255767,1.0622541,0.5255767,0.5255767,30.8467934,0.5255767,1.1051282,0.5255767,0.5255767,2.4690674,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,0.5255767,70.5828541,1.0865962,0.5255767,0.5255767,0.5255767,0.690437,1.1825175,0.9134038,0.5255767,0.5255767,0.5255767,0.5255767,10.6833117,0.8505173,0.7591078,0.5255767,1.9055484,0.5735573,0.5255767
arachidonate (20:4n6),1.0520717,13.0395448,0.9511974,0.71746,1.3875934,23.6886445,8.7678828,0.8662027,3.9917102,4.3635559,0.7952735,1.4412951,1.0027454,6.1948987,0.6493065,4.0959694,3.5044748,4.963384,4.1803156,0.6767001,1.7318911,1.645648,4.3502394,3.5059295,2.4560409,0.5968101,6.0552023,2.4974843,11.1237516,7.7275528,2.1114665,1.5925454,1.2014435,7.8839632,0.8744485,3.7446974,0.1506797,1.7906484,1.0416511,5.9963566,1.9768848,1.7676958,5.347053,2.8381662,3.6100391,0.8352289,0.1506797,1.7866185,0.4283677,0.3254003,0.6933193,0.6896985,7.8364531,1.0359828,0.8471701,8.2153086,1.3266303,11.1942648,1.3545314,0.9341803,11.0399593,0.2847334,2.8894746,0.7054976,5.0084447,0.7137202,0.8442704,0.1506797,0.342354,0.1506797,0.1506797,0.8638117,0.5300581,1.6947928,0.7204255,1.4123725,0.6971317,0.4072422,0.1506797,0.1506797,0.1506797,0.796241,0.3644542,1,0.1506797,0.3339518,0.1506797,0.1506797,0.1506797,0.1506797,0.8873585,0.1506797,1.2874907,0.1506797,0.7552223,0.3892653,0.1506797,0.1506797,0.4249304,0.1506797,0.1506797,0.838085,0.2175432,0.6120086,0.1506797,0.6782116,0.54084,0.5675931,0.5180547,0.499655,0.5124232,0.2594941,0.7074084,0.9375788,0.5671174,1.0487385,0.1506797,0.1506797,0.9972546,5.5087703,0.1506797,0.1506797,0.1506797,0.1506797,0.1506797,0.6212829,0.9640172,0.381342,1,1.1972363,0.4772132,0.2093184
