Metabolite,22210-0003Normal,22210-0003Tumor,22210-0002Normal,22210-0002Tumor,22210-0007Normal,22210-0007Tumor,22210-0008Normal,22210-0008Tumor,22210-0012Normal,22210-0012Tumor,22210-0011Normal,22210-0011Tumor,22210-0013Normal,22210-0013Tumor,22210-0014Normal,22210-0014Tumor,22210-0015Normal,22210-0015Tumor,22210-0016Normal,22210-0016Tumor,22210-0021Normal,22210-0021Tumor,22210-0020Normal,22210-0020Tumor,22210-0022Normal,22210-0022Tumor,22210-0023Normal,22210-0023Tumor,22210-0024Normal,22210-0024Tumor,22210-0028Normal,22210-0028Tumor,22210-0029Normal,22210-0029Tumor,22210-0030Normal,22210-0030Tumor,22210-0034Normal,22210-0034Tumor,22210-0035Normal,22210-0035Tumor,22210-0038Normal,22210-0038Tumor,22210-0039Normal,22210-0039Tumor,22210-0040Normal,22210-0040Tumor,22210-0042Normal,22210-0042Tumor,22210-0044Normal,22210-0044Tumor,22210-0047Normal,22210-0047Tumor,22210-0054Normal,22210-0054Tumor,22210-0056Normal,22210-0056Tumor,22210-0057Normal,22210-0057Tumor,22210-0061Normal,22210-0061Tumor,22210-0062Normal,22210-0062Tumor,22210-0063Normal,22210-0063Tumor,22210-0064Normal,22210-0064Tumor,22210-0065Normal,22210-0065Tumor,22210-0066Normal,22210-0066Tumor,22210-0067Normal,22210-0067Tumor,22210-0068Normal,22210-0068Tumor,22210-0072Normal,22210-0072Tumor,22210-0074Normal,22210-0074Tumor,22210-0075Normal,22210-0075Tumor,22210-0077Normal,22210-0077Tumor,22210-0078Normal,22210-0078Tumor,22210-0080Normal,22210-0080Tumor,22210-0081Normal,22210-0081Tumor,22210-0082Normal,22210-0082Tumor,22210-0085Normal,22210-0085Tumor,22210-0086Normal,22210-0086Tumor,22210-0090Normal,22210-0090Tumor,22210-0091Normal,22210-0091Tumor
sn-glycerol-3-phosphate,1.505095965,1.121875795,2.250994249,0.448926449,1.266044813,0.97980859,1.366639768,0.680462516,-0.818817015,-0.034791089,-0.38774788,0.566385446,0.705250216,0.748320108,1.813412291,-0.19243423,0.304881469,0.370423658,0.599996296,-0.966474566,0.89322959,0.462784979,1.504863946,0.606544515,-0.310728433,-0.256599193,2.376869148,0.136989322,0.318877626,1.711061941,1.557952749,-0.541196952,0.425902945,-0.897642487,2.035237285,0.623280768,1.295428556,-0.615732219,1.670583301,-0.337148407,-0.293910787,-0.034565085,0.911214539,0.104383352,2.097337996,-0.892319658,-0.176833454,0.330327476,0.552945686,0.210870146,0.617288179,1.61469812,-1.120461185,-1.704970266,-0.595846881,-1.344341043,-1.197823922,-2.276846838,-2.409524968,-0.861116237,0.465018755,-0.889021641,1.407661615,-0.750174127,0.757218394,-0.811225742,1.513307691,-0.812244692,-0.875284355,-0.568402194,0.097658476,-0.863204168,-0.615560032,-1.666138946,-1.10919217,-1.101740014,0.564535098,-2.428759313,0.758399604,0.219359914,-0.801275116,-1.918190856,-1.31780636,-1.21606679,0.870068951,-0.505507436,1.20080271,-0.7696856,-0.760526371,0.004598814,-0.959929589,0.518676829,-3.72853398,-0.989176598,1.036145975,-1.267065352,-0.370910748,-0.286984486
succinate,0.931273411,1.099549059,1.485416275,0.240413816,1.167244836,0.664689718,1.794861841,1.438387135,-0.251625404,0.695092704,-0.420008126,0.144289909,0.806973269,0.553127164,1.533570448,0.164410364,1.277343612,1.122470582,1.841618917,0.816134643,2.222674944,1.633341603,1.321255305,0.618813108,0.355611579,0.228137657,1.997127014,0.337334245,0.431121591,1.457820127,0.984837259,0.036153668,-0.984679739,-1.544891047,0.489833396,0.247516025,-0.820926224,-0.374557745,-0.354060465,-0.684084398,-0.900668065,-0.854193779,-0.637553592,-0.392599665,1.632690322,0.223824972,-0.351735915,0.092670806,0.158738056,-0.203661062,0.725289605,1.349617885,-0.756722027,-0.363188529,-0.911340649,-0.55388446,-1.229484925,-1.163416207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.572665717,-1.442050945,-1.155591241,-2.232588185,-1.29120599,-1.313633005,0.062279836,-1.040547462,0.015833875,-0.280506493,-0.47413431,-1.509059198,-1.72930487,-0.721620429,-0.583009705,-0.630577314,NA,NA,-1.209432314,-0.691600424,-0.952589087,-0.695699594,-0.566112107,-0.684957313,0.615803897,-0.469854104,-0.334064163,0.097975727
taurine,-1.549510392,-0.530291797,-1.763105139,-0.346531028,-0.094708445,-0.369914335,-0.936162311,0.207784164,0.624450163,0.879998296,1.435754174,0.750910626,0.799159464,0.146663581,-1.12490189,0.300709287,0.4658122,0.461532901,0.066824965,0.808340872,-0.210611608,0.385409992,0.018033624,0.562006466,0.383437988,0.647200778,-1.519977603,0.426411838,1.031927578,0.02521917,-1.26906328,0.330865658,-0.028036827,0.575994211,-1.455308765,0.654518494,-0.114704609,-0.906583502,-0.461263802,0.458391702,-0.195259772,0.385934808,-0.400903453,0.42815264,-0.3018411,0.049797945,0.303421645,0.635656296,0.877678141,0.999712411,-0.868975036,-0.499040566,0.024503731,0.723825861,-2.35208068,-0.412087898,-0.231419867,0.055730914,-0.388838046,0.626370844,-1.406376359,0.359147017,-2.47367113,-0.054887227,-1.855224037,0.353928677,-2.206166114,0.225366584,-0.083317411,0.045285425,-0.155548866,0.784413377,1.086335717,1.303176633,0.668754016,0.916905571,-1.134003413,0.571053406,-1.712816343,-0.578793935,0.492207842,0.952859128,-0.048581154,0.698835241,0.174157486,0.739121766,-0.483432014,0.277614265,0.225308434,0.503606875,0.172277801,0.148805133,-0.068988413,1.244832942,-1.805821735,0.636051379,0.560211379,0.355474395
threonine,-0.547397169,-0.673078644,-0.370499814,-1.274403926,-2.88260144,-2.639883432,-2.529921425,NA,-2.797694698,-2.019309928,-1.75606139,0.068330816,-1.526620503,-0.948748911,-0.173547178,-0.495114775,-4.333074524,-3.890295727,-0.606205518,-1.086014809,0.811257916,0.352002577,0.320328874,0.539273865,0.198454565,0.245978026,-0.534441213,0.011776426,0.187240782,0.134808144,1.396583011,1.260282753,-1.468378096,-1.844311767,0.643023299,0.338751626,0.756023391,0.715516302,0.218724199,0.458141892,0.208252458,0.310260269,1.090269221,0.313355383,0.243084988,0.438767269,-0.458796687,-0.431346478,-0.476532501,-0.563620504,0.585167285,0.744216744,0.325579915,0.268152704,1.019515487,0.509993202,0.571845242,0.418567421,0.532967665,0.328852067,0.323575021,0.036220282,0.218392308,0.152413423,0.5497941,0.254033903,0.230323797,0.036848846,0.79706775,0.270459242,0.018408485,0.270352072,0.426714931,0.255754382,0.413362947,0.336946652,1.280089076,0.919811931,0.752880492,0.930818524,0.917063886,0.76219997,0.972137085,0.932021489,0.489580109,0.867784785,0.534799677,0.865504616,0.874250105,0.604656066,0.731846264,0.743050145,0.218392308,0.08838344,0.702541071,0.384761619,1.011813922,0.880810344
thymine,-0.343125159,-0.491227131,1.294297583,2.46560315,-1.377160702,2.414767318,NA,NA,-0.044042376,0.175563852,NA,NA,-1.56088105,0.166716832,NA,NA,NA,NA,0.681949269,0.518883153,-1.662160339,1.31400256,-1.910073648,-1.032256968,-0.42687317,0.287365377,-1.323640291,1.096922427,-1.138778439,1.306505645,NA,NA,NA,NA,NA,NA,0.238397516,2.394080282,0.002563812,1.14899507,-0.080083896,0.231567129,-0.094883688,0.378179715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.381791739,0.850144137,-0.217397149,-0.260951465,-1.265477968,-1.701358444,0.745637796,2.330007032,-1.710535237,-0.078252729,-1.038290189,0.097092123
trehalose/sucrose,-2.614205854,-0.203765682,-2.292573055,-0.105756355,0.224934575,1.741493498,-0.44914605,-0.304319488,0.747632631,-1.273758945,NA,NA,-0.810549623,-1.127044475,-0.32202786,-0.050800345,-0.876458899,0.026522944,-0.527107948,0.765569511,-0.319152816,-0.114329211,0.943625841,-1.430613147,3.335384927,0.233792197,0.755410029,2.009478517,-1.269278784,-0.260587581,1.197850787,-1.37314776,-0.653425412,0.423389753,0.077583989,-0.251164476,0.238406558,0.131037007,2.790861218,-0.198269499,0.855057376,-1.985389307,1.213957053,0.68606978,1.065336458,-0.878694699,1.368810964,-1.259070867,0.042373611,1.030387639,0.322366978,-0.350715328,-0.834725328,-0.436351561,1.067135972,-0.743089773,-1.656978198,-1.743585036,0.99928478,-0.860320011,-0.99543004,-2.93941654,-1.511790401,-1.835801612,-1.353043751,-2.143625794,0.41069095,-1.682738854,2.281170313,0.179398965,3.353313076,1.087524307,1.49395417,0.047279843,0.286769884,-0.97136341,1.641224544,2.338287519,-0.090094955,0.449801809,2.307904432,-0.820284383,0.218189109,-1.776951704,-0.217875171,-1.213802932,-0.627749322,0.471270958,0.146051224,-1.480751097,-0.02214333,1.363644895,3.7770923,1.769850693,0.673496005,0.403185018,1.198009827,0.284135778
tryptophan,-0.485917731,0.210186303,1.049898352,0.078741739,0.062969929,0.025743056,0.068147331,-1.096329038,0.462153607,-0.262688304,-0.244350888,0.466143887,0.509955924,0.152879826,-0.035126283,1.18987566,0.534556628,0.389193333,0.646847578,0.861580327,0.517399533,0.770846362,-0.519103189,0.544592464,0.419769324,0.102873188,-1.067062849,0.590474576,0.423702827,0.031898453,-1.234936495,0.494584353,0.319309435,0.286631535,-0.804318733,0.22146252,-0.346083772,1.419479359,-0.237236925,0.253752447,0.317924343,0.398382106,-0.643173021,0.322241707,-0.454310127,0.243459361,0.131446203,-0.021054711,-0.544393748,-0.037453563,-0.623878369,-0.741811634,0.05732097,0.565195085,-0.551810258,0.094917839,0.16769805,0.659590405,0.20046584,0.33549411,-1.026202037,-0.240945887,-0.848387549,0.100862553,-0.970605802,-0.039029927,-1.368383402,-0.252816255,0.171712599,-0.011019189,-2.217078953,0.021611513,0.22318735,0.653242719,-0.181206356,0.171383443,-1.312383175,1.055932255,-1.119742457,-0.898945308,-0.388936597,-0.064989387,-0.282992695,0.453989081,0.067254104,0.780764489,-0.283235748,0.372699666,-0.04912574,-0.571657638,-0.171849225,-0.351675291,0.227569449,0.714940615,-0.791770418,0.461882284,0.026776202,0.523782142
tyrosine,-1.770109233,-0.94494399,-0.288965284,-0.814098348,-2.224564294,-1.946254091,-2.294749319,-0.861734278,-1.197766265,-1.684262901,-2.566651112,-1.080069717,-0.946089674,-1.472449824,-2.267458315,-1.122414426,-2.498716132,-2.139228719,-1.14872645,-0.717371409,-0.720886472,-0.476234695,0.047125745,0.685985189,0.535626527,0.522313187,-1.345681266,0.618357637,0.295352814,0.656769945,-0.852619251,0.073052824,0.302535629,0.255151847,-1.169809853,-0.139722292,0.599985691,2.118180348,0.522500701,0.935565307,1.231243349,1.170684717,0.405416872,1.547335037,-0.207653674,0.978708918,-0.132656951,0.177223096,0.092781121,-0.006531859,-0.077861455,-0.789033867,0.354010002,0.730786143,0.171150472,1.267360707,0.48962723,0.767311283,0.254935747,0.502004344,-0.905905626,-0.03135373,-0.100893542,0.67412672,-0.485197297,0.388790511,-0.62273781,0.321017496,0.218919071,0.322322732,-0.400213771,0.715566581,0.805622383,1.132088239,0.639944431,0.887184308,0.460770675,1.934152057,-0.108059944,0.285200414,0.311710656,0.40563645,0.685558403,1.366134798,1.229387251,1.676182257,0.570984504,1.069815638,0.596296937,-0.12629028,0.429927368,-4.341466883,1.007188939,1.212463699,-0.049170104,1.926123297,1.055143262,1.237045423
UDP,1.833365297,0.971130764,0.65970736,1.199989926,2.398643215,3.459274284,-1.769136029,-1.157635902,-1.285418504,1.146780288,0.233637311,1.490728401,-0.076233991,1.165840092,-0.370748258,-1.094204116,-3.913594635,NA,-2.18465074,-4.00396503,-3.148257407,-3.727571195,-2.122645258,-1.115988739,-2.834138811,-0.617995343,-0.750125196,-3.508219444,-0.533947573,-1.532135213,-0.795752808,-0.287067544,1.096689698,0.118319326,0.750323907,0.067898591,-0.270508941,-2.631838166,-3.889912527,-1.19411692,-2.217066983,-0.317836217,-0.379450478,0.913704138,-2.17449064,-1.637115767,-3.466959679,-1.559546793,-1.101219111,-2.087769067,-1.328003029,-0.613904534,2.665540625,-0.558653838,2.762113568,2.80204621,2.930053698,3.408644281,-1.546094291,-0.322786553,1.558420134,0.731367641,0.431237356,0.22653511,0.970256726,0.69255311,0.004538342,-0.179632607,0.506965995,1.914055726,1.113341392,-0.087916981,0.361793765,-0.045287565,3.513160805,0.578026616,0.253084161,-1.321235677,-1.157442073,0.002236729,-2.040234725,0.313473464,0.452153674,2.081215884,0.939314187,-0.116413059,3.114673266,3.517247708,3.406038163,4.130104234,2.115359777,2.522816448,-0.373455109,-0.197038974,1.611135963,0.893610954,0.757720667,1.526756835
UDP-D-glucose,0.65228375,0.222720001,-0.811116038,-0.067194806,0.923853306,1.87641583,-0.983703243,-0.401683212,-0.033947811,0.828427199,-0.760955865,0.831629861,-0.149540822,0.109859558,1.294172805,-0.589476627,1.976622541,0.842719162,1.926544294,0.888510778,0.219447479,-0.640385405,-2.995020433,-1.046147385,-2.47997743,-0.598325004,-0.770372225,-3.245053923,-1.088214506,-2.11633864,-0.523965199,-0.103224122,0.088418424,-1.183701275,-0.537037602,-0.751454973,0.179071907,-2.46125481,-1.911541036,-0.963987584,-2.034051902,-1.412565078,0.656326621,0.409679425,-1.063423383,-1.985409332,-1.657664251,-0.809988424,-1.293856162,-0.488582815,-1.821701254,-1.29197612,1.843772347,-2.631883705,2.0921413,1.344091745,1.976998492,0.647883595,-2.085411597,-0.540751918,1.233127132,1.140976816,0.15357805,-0.551529035,1.038161699,-0.605731417,-0.10791556,0.013523261,-0.364864804,1.603751965,2.317421609,1.186320916,1.690504681,1.788468222,1.893447633,0.272010384,0.95434397,-1.952345671,1.693696787,1.399003084,-0.303920578,0.98245829,0.375704871,0.880098096,0.46230535,0.512929985,2.270295542,1.995764131,2.167351052,2.076145022,0.676057731,0.26201404,-1.437632795,0.233232558,1.868058344,0.094034692,0.883225615,0.578609882
UDP-D-glucuronate,2.819506667,0.977940815,0.221123403,0.688238994,3.136302984,3.661787841,-0.848358655,-1.114565767,-0.224451752,1.1774484,NA,0.516802608,-0.374745066,0.078523895,1.249110604,0.313308112,1.18952907,-2.253461807,1.076756847,-0.141976369,-0.213295641,-1.520359575,-3.888230197,-1.922634292,-1.777749934,-2.103717875,-2.616734514,-3.814511126,-1.815119386,-1.574307668,-2.072606138,-2.265400113,-0.541047717,-2.683614794,-1.475689257,-2.43970456,-0.987789574,-2.217095145,-0.94360276,-1.652080955,-0.824629054,-0.665297596,-0.521604293,-0.287854678,-2.988079329,-1.520123511,-0.569644323,-2.236953075,-1.368897364,-1.091177097,-1.368802426,-2.039156119,0.798224391,-0.993866083,1.257233052,2.179002546,2.398732867,0.990650139,-0.826499332,-1.219829849,0.628223854,0.511433312,-0.164842282,-1.959908083,0.333401681,-0.732423964,-1.092014867,-1.082377976,-0.875859636,1.085458571,2.734797754,0.576908771,1.108520538,0.749641939,2.835355167,0.93042307,1.443071802,-1.038009351,1.644830158,1.67243727,0.184991817,0.090524248,1.71633242,2.907234247,2.213022603,2.06723967,6.222163014,3.622596523,3.211018151,3.295894542,2.336978978,1.270681998,0.790619939,0.206098953,0.880101885,0.500659154,0.775795378,1.047033422
UDP-N-acetyl-glucosamine,1.6859813,0.912024604,0.799989631,0.447009791,0.621620935,1.216381918,0.290676288,0.190636165,-1.428227614,0.610918318,-0.98665705,0.323786966,0.256293504,0.660156377,1.432214064,0.314061052,1.596605555,0.264903825,2.080632512,1.51873861,1.116672131,0.814728501,-2.134502648,-0.715819016,-3.39061453,-0.961236795,0.01155263,-3.400202963,-1.268133166,-0.880778987,-0.473526811,-0.209842105,0.05639143,-1.290487004,0.412007261,-1.128420456,-0.392990181,-2.127103033,-2.917185661,-1.289613938,-2.731114993,-0.68192263,0.188847801,0.1254961,-0.660372022,-1.210089877,-3.418421917,-0.934945039,-1.311205098,-0.618014357,-1.36516538,-0.851817104,1.407630202,0.122675007,1.533139697,1.022728735,1.433789116,0.743335792,-2.470991878,-0.619392519,1.243217259,0.256878846,0.979698721,0.425362667,1.133392125,0.024364747,0.936427842,0.003828085,-1.236780406,0.633783449,1.535232999,0.89294411,1.02285964,0.667341668,1.577153249,0.708048826,1.588238127,-1.611768864,1.66388061,1.248887236,-2.755632527,0.539764871,1.130886491,1.208597385,0.497230901,0.9292954,1.245256969,1.196792367,0.715173063,1.37369757,1.135729572,0.179592401,-3.173326561,-0.151253115,1.944591921,0.904824862,0.775377412,0.940987461
UMP,-0.199370496,-0.091461615,0.708908517,0.57412757,1.77383384,1.799159826,-0.178706619,-0.522904747,-1.432939165,0.522609113,-0.80544277,-0.335193628,0.03305452,-0.687676812,-0.658534738,-1.049256365,-0.59078591,-0.926817142,0.293592292,-0.894901089,-1.061274126,1.011113723,-0.992094347,0.18987552,-3.081524004,-0.916403638,0.179469887,-2.037715777,-0.309544803,-0.258618253,-0.268663923,-0.221443352,1.544984695,0.428910328,1.04135554,-0.143990947,0.260909528,-0.10850187,-1.373251655,-0.840929739,-0.161077391,0.884242463,0.374551815,-0.24585291,-0.823635169,-0.778971283,-1.761737129,0.120289345,-0.413733301,-1.168443912,-0.599519993,0.897184882,0.783746164,0.456519229,-0.158906942,0.178536165,0.730192178,1.242951612,-1.54619014,-0.48253503,-0.218825962,0.436663337,0.922257821,0.702648747,0.73400631,-0.531128456,0.085987174,0.0255067,-1.022681608,-0.167592234,0.585237516,0.505343859,0.248497284,-0.043147408,1.276276647,1.27012071,1.2448772,-3.360097362,0.214387002,0.490652802,-2.032350212,1.529072269,1.412304228,0.941341102,1.518625773,0.429811864,1.831105119,1.044045417,0.62769996,2.230925765,0.438484897,-1.210214462,-0.812867455,-0.154840294,1.157114105,0.071300697,0.045264425,0.928243058
uracil,1.880986645,1.736691871,2.334429245,1.393729451,1.029297544,1.232206472,1.63106204,1.2917877,-0.602673446,0.214768534,-0.410744148,-0.548289823,0.484721655,1.074718217,1.098026758,0.84154262,-0.76015822,0.446523663,1.510593292,0.819858474,0.817500187,2.28413526,0.379314729,-0.025013278,-0.191003076,-0.532197541,0.614917556,0.661999214,-0.407890241,1.639310495,-0.212396808,-0.129623041,0.691373863,0.398996386,1.032057527,-0.729526144,-1.485884432,2.038069618,-0.644724991,-0.142359624,-1.584272216,-0.45891955,0.447727871,-0.365023893,0.795169807,0.985322753,-4.028741375,-1.592824126,-1.627633844,-2.03497359,0.561876283,0.485901358,-1.547513259,-0.095946285,-1.690308747,-1.335964869,-1.830925385,-1.179536028,-0.055072057,1.12094339,0.687191192,-0.195867017,1.311608817,1.441791429,0.701601488,1.763318159,0.44115083,0.667728619,-2.605862806,-0.756677289,0.13008545,-0.194044704,-1.680173657,-4.341726554,0.147433936,1.062914186,1.205736715,-2.129168724,0.822245149,0.343057837,-4.437479117,0.97763725,0.598884689,-1.351487604,1.227298246,1.391544133,0.048884203,-0.449116421,-2.632056233,1.164931673,-0.177106983,-0.786857949,-1.882461512,1.632306774,0.083033898,-0.195489135,-0.62493174,0.234179131
Urea,-0.243572288,0.057526458,-1.071032009,0.250188481,-1.202660252,-1.689123264,-0.594011408,-0.415663989,-0.972536774,-0.710930227,-0.788574696,-0.23828121,0.713413938,0.42102594,-0.662110639,0.151267091,-0.353279955,-0.560957049,1.470484619,1.763510429,0.55153362,-0.061549637,0.239090326,0.205419666,1.031046587,1.12855218,-0.126080245,1.250714556,1.66718818,-0.440770392,1.05261601,0.982366099,-0.93167163,-0.665251379,-2.11891483,-1.003636455,-0.197254883,-1.551704024,0.045375724,-1.336354652,0.076022662,-0.343584614,-0.204926487,0.550124479,NA,NA,NA,NA,NA,NA,0.505413544,0.80008086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uric acid,-1.303641623,-0.581475135,-3.169194591,-2.216070418,0.364788543,-0.621118535,0.067821948,0.570449285,0.755182173,0.696495991,0.669930918,1.460014569,0.689625009,0.338283345,-0.516009548,0.994726695,-1.966100675,0.157837605,-0.091354406,0.73609207,-1.121454928,0.900528856,0.202539086,0.791429657,2.468172655,2.283528024,-0.171589419,1.341718773,2.642913484,0.315183631,-0.366085831,0.14392196,0.402609598,1.375953379,-0.214633193,1.901571764,1.208115171,0.381862677,0.688253371,1.16701494,0.011274351,0.071538471,-0.618006899,0.769651271,-1.379530362,-1.070602643,0.287197315,-0.71869642,0.25589473,0.626632762,-0.99698597,-0.915022239,-1.442653752,-2.820271368,-2.059287186,-0.310973739,-1.214276596,-0.947311901,-0.130951335,-0.363356402,-0.673593287,0.323079794,-0.985816537,0.437879563,-1.287406265,-0.060414204,-1.070293607,0.271719995,-0.869840503,-1.005728834,-0.595623249,0.794632851,0.795421879,1.281393742,0.290800825,1.042141878,-0.387420771,3.290899674,-1.967128445,-1.206576211,-1.014240762,0.048931104,-0.75922916,0.404108466,0.855669508,-0.074034883,0.572589011,0.738511654,-0.373820886,-0.679784906,0.265973447,0.376095283,-0.50676172,0.763434158,-1.485820585,0.696321155,-0.376223057,-0.349161669
uridine,2.278111668,2.29923008,2.748039192,1.719298946,1.626051071,1.105121052,1.853922811,1.857671688,0.829415944,0.658555823,0.252293619,1.161819978,0.719933809,1.390012761,1.566076472,-0.021497686,0.347137708,-0.284135966,-2.624579062,-1.884145508,-2.300000963,-1.955486138,0.842246947,0.376262086,0.052029903,0.660490378,1.424516025,0.724591814,0.807311902,-1.074249295,0.270757191,0.034188147,1.422475388,2.795695742,2.903019196,2.182018616,0.861884987,0.004795133,0.196035809,0.36499668,1.681633331,1.71685262,2.515368637,1.980672132,-0.768838587,-1.84682754,-1.352850536,-1.816922955,-1.395709947,-0.71427062,2.076020482,1.91289818,-3.607386098,-2.586664495,-3.313323157,-2.626279621,-3.610320289,-3.284895285,1.016609882,1.138139298,0.655346832,0.366247305,1.344047677,-0.002258744,0.914145393,1.007941702,2.02899718,0.895510674,1.392421113,0.787590692,-1.34658424,-0.575899096,-0.987054405,-0.446996623,-1.792108213,-0.836822982,-0.967328389,0.184957307,-0.724457407,-0.971574003,0.086837878,-0.848019787,-1.762212959,-0.482290857,-1.154363979,-1.061675684,-3.422339996,-2.655669558,-1.499139261,-1.191978584,-0.632077103,-0.274017593,-1.698516602,-0.011684936,-0.603560821,-0.299219614,-0.824895093,-0.324537807
UTP,2.487360099,0.331015943,-2.047135076,0.379948627,2.201818434,5.113727145,-1.07930521,-0.337168451,-0.769351008,2.092370561,-0.047240307,0.174470939,-1.001731094,-1.409713142,1.072633012,-0.084677786,-0.116333878,NA,-0.45374534,-0.184032544,-0.663787959,NA,-0.74116397,0.380307771,1.054753952,-1.553620844,-0.75601847,-0.245592769,-0.650643421,-0.525632061,0.663011206,0.50100084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.021002393,-0.244891672,2.050838658,0.94762602,3.460332569,1.957294309,NA,NA,-1.120630744,-0.737640105,-1.394630984,-1.749930973,-1.803766233,-1.105089095,-1.9252927,-2.195145247,NA,-0.500248881,-0.29359765,-2.752672597,-2.053031685,-1.993654966,3.298768398,-0.463546875,-2.24928455,-1.272941476,-4.001441624,-1.675954782,-1.520504273,-3.215830419,-3.758211838,2.595226321,-0.000746767,0.117425141,3.842888145,2.890924819,4.890856525,3.927864303,3.011079741,1.898235847,0.367880435,-0.897767207,-0.161823511,-0.825212579,0.266578374,-0.607477705
valine,-1.020837247,-0.606874821,-0.045347312,-0.445005017,-0.726320928,-0.627020034,-1.217367875,0.0951435,-0.411748858,0.146552318,-0.7073246,0.083032862,-0.210291244,-0.443978096,-0.58191786,0.446026121,-0.00836308,-0.829065186,0.113661068,0.593172934,-0.071919021,-0.00541254,-0.284965489,0.282026672,0.578881153,0.630881628,-0.708359496,0.654443426,0.515076433,0.414903969,-1.071171738,-0.002308661,-0.341568859,-0.0565977,-0.992609503,0.06408805,-0.504010609,0.48045233,-0.115337246,0.493330003,0.06555892,0.317889007,-0.796900405,0.404966182,-0.129173585,0.908189132,-0.036974071,-0.017876265,0.204423961,0.395542033,-0.480036523,-0.87152441,0.08663237,0.489991955,-0.554673646,0.274976136,0.215603041,0.454004652,0.059970779,0.155194271,-0.897079606,-0.227410941,-0.284978174,0.421422716,-0.877883238,-0.186929855,-0.729148847,0.234335788,-0.302410169,-0.366415885,-0.566866587,0.743295219,0.258140006,0.588023288,0.064682421,0.240830486,-0.30927574,1.465653177,-0.316434103,-0.078301108,0.332407992,0.429963489,-0.197729832,0.365530009,0.526142239,0.840153989,-0.053746944,0.350210217,0.278614881,-0.264037438,0.232947022,0.217754513,0.597760299,0.835373183,-0.446443714,1.061362276,0.087944474,0.318587801
xanthine,0.765689243,1.126716275,1.396309449,1.305937346,0.087892284,0.802614743,1.258377829,1.173045609,-2.590382937,-1.156619861,-0.247059933,-0.008546906,0.846626604,1.036512879,-0.113775933,1.042024507,0.201744243,0.545486043,0.930360809,0.915555742,0.664021183,2.053669603,-0.302521141,-0.35410334,-0.806702124,-0.499506922,-1.119299826,0.034140175,-0.518320962,0.468017391,-1.766787834,-1.314531092,-1.113766812,-0.147248939,-0.396147516,-1.173170737,-1.287617993,0.761818201,-0.567642425,-0.439976888,-0.376698237,-0.314452109,-0.804110762,-0.054906355,-0.157874454,1.236809131,-2.269214292,-0.060239057,-1.201753984,-1.311696685,0.992155514,0.980798249,-0.291543907,0.836187466,-1.622865778,0.742428059,-0.336270316,0.238143556,0.209101841,0.90839237,-0.219138521,-0.565406064,0.167584984,-1.41014467,-0.24604268,0.545581079,-0.747819159,0.129208262,-1.797602112,-0.300100505,0.467339304,0.414653313,0.257161388,-1.223861531,0.883123352,1.031594315,0.546169229,1.046089951,-0.481258584,0.289068161,-1.384436122,0.743258593,0.644530376,0.450671654,0.514347918,1.245550356,-0.056008821,0.392872023,-2.305497276,-2.701680718,1.204888452,0.072715728,0.407830795,2.102494311,-0.277586256,1.004601683,1.081620872,1.531952485
xanthosine,-0.996556745,-0.492261084,0.375230883,1.31781906,0.022385266,0.703511472,0.567954306,0.166453748,-1.322052661,1.328107866,-0.523288314,0.449232217,0.346631815,0.729339393,0.270045022,1.944295953,0.548475256,1.228287471,0.589114795,0.72806237,0.415791892,3.354922247,0.454209551,1.72661319,1.597734145,0.392472581,-0.500085109,1.364497471,0.491603696,3.673157719,-0.805100784,-0.826703794,-0.953720436,-0.129166547,0.810434348,-0.447879873,-1.02330387,2.983712789,0.067211899,0.759058743,1.417223194,1.092143722,0.83578839,1.241232346,-0.31570327,3.748128569,-0.040027151,0.800399539,-0.861785626,-1.550185526,-0.55898404,-0.767287897,-1.288763567,1.939257882,-1.612592761,0.734023219,-1.332634114,-1.010203272,1.1432566,1.004384497,-1.676053316,-1.301665099,-1.238392812,0.971474681,-2.945857563,1.716819007,-1.069721658,-0.149980917,-2.13845582,-2.782997366,-1.112471741,1.362982695,-1.02265819,-1.030933408,-0.728107998,1.099756166,-0.528512073,0.467776543,-2.218854708,-1.422697828,NA,1.070219733,-0.693597847,-1.329161882,0.960430622,1.632727548,-0.358464131,0.053840692,-2.52183156,-0.853855471,-0.153111183,-2.297632808,0.856701271,0.460333264,-2.779225759,0.174372565,-1.437583816,0.069308434
