"","22210-0003Normal","22210-0003Tumor","22210-0002Normal","22210-0002Tumor","22210-0007Normal","22210-0007Tumor","22210-0008Normal","22210-0008Tumor","22210-0012Normal","22210-0012Tumor","22210-0011Normal","22210-0011Tumor","22210-0013Normal","22210-0013Tumor","22210-0014Normal","22210-0014Tumor","22210-0015Normal","22210-0015Tumor","22210-0016Normal","22210-0016Tumor","22210-0021Normal","22210-0021Tumor","22210-0020Normal","22210-0020Tumor","22210-0022Normal","22210-0022Tumor","22210-0023Normal","22210-0023Tumor","22210-0024Normal","22210-0024Tumor","22210-0028Normal","22210-0028Tumor","22210-0029Normal","22210-0029Tumor","22210-0030Normal","22210-0030Tumor","22210-0034Normal","22210-0034Tumor","22210-0035Normal","22210-0035Tumor","22210-0038Normal","22210-0038Tumor","22210-0039Normal","22210-0039Tumor","22210-0040Normal","22210-0040Tumor","22210-0042Normal","22210-0042Tumor","22210-0044Normal","22210-0044Tumor","22210-0047Normal","22210-0047Tumor","22210-0054Normal","22210-0054Tumor","22210-0056Normal","22210-0056Tumor","22210-0057Normal","22210-0057Tumor","22210-0061Normal","22210-0061Tumor","22210-0062Normal","22210-0062Tumor","22210-0063Normal","22210-0063Tumor","22210-0064Normal","22210-0064Tumor","22210-0065Normal","22210-0065Tumor","22210-0066Normal","22210-0066Tumor","22210-0067Normal","22210-0067Tumor","22210-0068Normal","22210-0068Tumor","22210-0072Normal","22210-0072Tumor","22210-0074Normal","22210-0074Tumor","22210-0075Normal","22210-0075Tumor","22210-0077Normal","22210-0077Tumor","22210-0078Normal","22210-0078Tumor","22210-0080Normal","22210-0080Tumor","22210-0081Normal","22210-0081Tumor","22210-0082Normal","22210-0082Tumor","22210-0085Normal","22210-0085Tumor","22210-0086Normal","22210-0086Tumor","22210-0090Normal","22210-0090Tumor","22210-0091Normal","22210-0091Tumor"
"PAADtissue","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor"
"nadp+","9.31157466313546","3.36749346831866","4.70656289967695","2.43629302307292","7.16761753870081","11.3606497272215","1.44967839192123","1.20310939962267","1.11017116207656","2.51980179798657","0.604837634863252","1.94735405439146","0.500099109974985","2.44296271793894","2.97095521509581","1.12038029240001","2.43447011749675","0.461671288635329","0.369936174078783","0.0652775232384999","0.0935618316254189","0.0652775232384999","0.165466355510135","0.60093307060597","0.33678156482184","1.13911848092795","0.864379491771977","0.15724604964429","0.556458559381429","0.5234386911522","0.294990250428285","1.11104816947304","0.744989885556426","0.0652775232384999","0.756684313575109","0.0652775232384999","0.761464097729125","0.309133362945286","0.272726751320308","0.167001275954087","0.299880903288038","0.376952195125874","0.294597006612769","0.676767712804771","0.0652775232384999","0.117195083578084","0.0652775232384999","0.0750556233788804","0.0652775232384999","0.410659605009348","0.674263188183932","0.946185769371295","1.81481828690185","0.242554401891988","2.39503284827455","2.25361890147736","2.21853406957253","2.9112403552718","0.0652775232384999","0.100838204284638","2.92478236805536","0.944463746405601","0.968781771502664","0.433283712344139","1.23017536516254","0.354325853078135","0.816591200708853","0.232879744022389","0.884023586578627","1.14135698876191","2.52271718283045","1.24187036908677","1.07439259859422","0.650330082598623","4.74868784416645","1.18405308468183","1.48016724904534","0.0652775232384999","2.05267313606137","1.81298682332158","0.0652775232384999","1.02846364124773","1.62284514497475","3.00588414330965","5.03800044847975","2.25103859544445","9.34054184482075","3.18673253201141","5.55410819429753","11.1056184388202","5.24997711576903","2.2901060189737","0.0652775232384999","0.690707345095457","2.41770737637563","0.95997260682847","1.05743012105455","1.63610523563925"
"nicotinamide","0.821155401957759","1.42196214379326","1.20039215138722","2.22565956091966","2.66128472889744","1.63061274229423","0.837026110123268","1.06357977063204","1.52410586079174","1.5970433432871","1.41707417222514","2.11938768423213","1.68371275589311","3.45604927205316","2.90881273785213","3.60731710394162","4.30216873323425","3.75232854306372","3.54686457302029","5.42400729754412","1.13466511405371","2.22617322725869","0.0463039432678095","0.0463039432678095","0.0463039432678095","0.0463039432678095","0.0463039432678095","0.0463039432678095","0.0463039432678095","0.0463039432678095","0.139109107412599","0.257897569404239","0.340156538377438","0.408395772166207","1.21908496818849","2.46584812860284","0.790344703364308","1.04655270675515","1.05186412688514","1.72049899207876","1.20299626098358","0.914464089904965","1.0778256283504","0.876827607537415","0.403805081603319","0.912988561540196","0.556523147180791","0.682849909020625","0.767466934634793","0.531482994509132","1.97151147357459","1.39175122302785","0.871565576097231","0.829313920329372","0.055791852618914","1.15469532686195","0.356442543516994","0.43587648745273","0.0463039432678095","1.66235979122262","0.59283528045222","1.72871503821987","0.84324036798984","1.88541691567525","0.928487673023659","3.7598532552358","0.688105659066058","2.87368731131919","0.309155739520657","1.53692492207278","1.31870090222126","0.344303771601719","0.761477219591585","0.937792199974953","0.910861296905422","1.05841914671537","0.685406241209189","0.126243914329957","0.178885014789837","0.391790252445353","1.71570628715734","1.24848284820608","0.541601276118071","0.469440273544402","0.885082453030474","0.397426036605939","3.79564139472041","3.80179350391686","2.82636046063014","0.367261432545503","0.85714500101201","2.75783584424623","0.824463651710322","1.27777605510263","0.582101134791964","0.98524743659915","0.939457953982142","1.43732431015182"
"ornithine","1.15397774395718","0.901874528140106","0.907789522483124","0.596876824952871","0.0407466115813317","0.0407466115813317","0.140000437238199","0.0407466115813317","0.0407466115813317","0.153432221475941","0.0407466115813317","0.146271106948633","0.332558509555081","0.301622483250195","0.264167452534139","0.0413301186352469","0.0407466115813317","0.0407466115813317","0.746282673982287","0.158036243227936","0.656247840844583","0.141354504379671","0.0407466115813317","0.0407466115813317","0.0407466115813317","0.0407466115813317","0.0407466115813317","0.0407466115813317","0.0407466115813317","0.0407466115813317","0.667528094811625","0.372692740189877","0.0407466115813317","0.0407466115813317","1.4146243137084","1.26867305973058","0.822583424636814","0.446276512200995","1.44423031766485","0.447631577475092","1.07254863307135","0.674880282706434","1.38541898983988","0.514886133583324","1.32806922945275","0.67157636069091","1.03497380547644","0.637351799986829","1.48374210222394","1.93232212548422","1.38361321817972","1.52740088028649","2.03337195877425","0.841147798830446","8.26907381443547","2.57939603111576","2.46647292833757","1.35734459890684","0.97680401038085","0.750530263879638","2.74926742710587","1.12278868597097","2.14968113656205","0.834348011230106","3.47540620261647","0.961479148541848","1.45475635549006","0.953396532729492","1.77569821935129","1.38141998540286","4.12590011252955","2.36718181940518","2.63624716909936","2.27202757837268","2.23497535431006","0.993852234431579","3.95376451458227","1.72619376486139","1.82848344937532","2.14303764308689","1.66723950432358","0.636053448814343","1.62478655264487","0.597940241438609","1.76874324026226","1.1264418452813","0.919613084012868","1.58988276766598","1.16058177712076","2.61342985013982","1.87423372904366","1.05157076574671","1.73473002138832","0.83037419591661","4.011328826662","1.08084825399522","2.39789871857469","2.05549036861509"
"pantothenate","1.64386816904671","1.31045952962032","1.26720102975863","0.734691653437811","0.701893666224393","1.1904708850273","1.87343507281339","1.63467329430627","0.194320829545206","0.576032579277015","0.496052885868247","1.45750096871453","1.34597013161619","1.76757767918882","1.66211630713466","0.691737074968096","1.52814012814613","1.06530002695736","2.44720918547288","0.639474119581372","2.19037978887571","1.39267386337667","8.44597828436513","4.77721789112438","0.621792918559334","1.91862667848937","8.09270639302959","1.55045266818012","2.55741009191192","1.87565655496797","1.5225783105867","0.904977581952062","0.843484912018208","0.35545831234097","3.46762475203885","2.18860168570235","2.51220389062309","0.580322951482666","0.431955651800494","0.434256199438576","2.91424681641071","2.58969581719476","2.28361490982875","1.09389056723517","3.10501924878905","1.7105815397256","1.85995237230998","2.24108108557702","1.46087237575123","1.62655734609514","2.40377263651296","4.61355558418315","1.74434799477863","0.503592761141198","0.685323189323571","0.49192678372304","1.91979271948582","0.345035996594149","0.637615772555671","0.559634452665601","5.57492531590607","2.48193365319061","5.53212570219661","1.1479420472654","4.79902776713553","1.95141219664937","2.57257113785318","0.663737869675852","0.601394713702583","0.425465813103989","0.226603695683386","0.257780919328445","0.606791830288415","0.45120406844792","0.406309674948827","0.232302972612727","0.830999422895727","0.195567230446792","0.73625830369356","0.569914217668054","0.251829622706448","0.286970363120547","1.94860606217526","0.659387834640456","0.397970627832109","0.43945569249325","0.263194084424865","0.167090836647594","0.241423296110731","0.753495751872414","0.84151155762443","2.01678704812188","0.225877157799155","0.497169907092997","1.68326036799991","0.461169622370269","1.04735785524957","0.701153280338269"
"phenylalanine","1.41621269964837","1.97467648064757","4.06054519764177","2.03822134223013","1.15065892808325","1.40609047088631","1.35181008567234","0.770049127052725","1.68739340981919","1.82447357131651","1.21866741552833","1.9428941934964","1.71379116234678","1.39863124079985","1.30577316645492","3.18236946672719","1.8794735180214","1.7527996070362","2.18784086523701","2.82877994910621","2.75685377469399","2.64963377267641","1.45899754693214","1.91649234974602","1.89765534444598","2.0295702267204","0.98625249018615","2.47279628983229","1.73983390908896","2.26993747877547","0.804376974095005","1.90013458657878","1.82195604083736","1.78923824981516","0.746570632991964","1.18138950533204","0.824450946040764","2.00997422798926","0.98139503101174","1.40289815260911","1.87838137284081","1.7338019934507","0.90377880324251","1.82205034709712","0.848228311091174","1.7730326314573","0.798449692729856","0.976018861529416","0.76868114782075","0.887652909444778","0.934004274369219","0.71219541904604","0.954466188382458","0.881583159005956","0.188002503340913","0.420679370324221","0.36083293559995","0.398768153981863","1.13240706347173","0.976826168796733","0.387204511061306","0.65192203416519","0.555683123665507","0.997321894820494","0.428395418144758","0.664970631476662","0.414835260981576","0.638611839361254","0.462175950759361","0.54095407729065","0.206819029756732","0.63992620427555","0.589227841694454","0.638415350966061","0.556915759714314","0.719242656065828","0.328667729150273","1.41512345020794","0.340161717787757","0.49143456871637","0.66229057108819","0.635713078034171","0.63513525433128","0.79964771432692","0.799055505250986","0.869264262345764","0.72461911555221","0.889156786732213","0.756102165423789","0.481543205529106","0.852360808248991","0.624536150813907","0.96196622618313","0.953159306719374","0.370058309953631","1.12217733701537","0.845073943825604","0.977949704933281"
"phosphoenolpyruvate","0.733566553559391","1.23161833812738","0.661640767401543","0.561586265987733","2.61387526393623","0.903164730677175","0.348227930249156","1.12951201950489","0.182480370821031","1.02503236088824","0.182480370821031","5.18060499364746","0.513190465911693","1.14318679538832","3.7850167118361","3.25521467764821","5.48746207494376","1.13522465693186","0.182480370821031","0.956421831288017","0.182480370821031","0.700043418540742","0.582489981237629","1.03044464781268","0.835193064249646","0.76895762127072","0.182480370821031","0.557546224978792","0.509767444268961","1.15212157762344","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.634882892709683","0.582198917891675","0.182480370821031","0.566649345559711","1.50362744743512","1.54880297380661","1.08105270905961","0.182480370821031","0.278183137913063","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.182480370821031","0.497390189396229","0.922350223282637","0.182480370821031","0.182480370821031","1.02465809176955","0.434652233209419","4.04565486172925","4.76769199086821","0.182480370821031","3.86695889086592","0.182480370821031","0.921143200899347","0.182480370821031","0.42245377105176"
"proline","1.54798914717379","1.14350767011017","0.902501065768497","0.701907331559383","0.374480372099883","0.565237399104917","0.642521421542324","0.595980777209307","0.675561523208119","0.956533301981237","0.97902577761156","1.11518456680583","0.714901009762909","0.772906945145877","0.829796300421813","1.24915959432699","0.571472915183306","0.559404989379167","0.836815797610737","0.951877492877536","1.42201966380394","0.901899004069519","1.22835562266499","1.85009785795879","1.71078145797808","2.07608108443924","1.46634303920329","1.4036811137617","1.27971075344367","2.4259765869407","1.18980702379825","1.23487224336912","0.718677699959376","0.767911813660423","1.44306915744323","1.10765928674455","1.2933006990944","1.5508908017871","1.02848224314857","1.85094173802061","0.955964772111097","1.71613174471341","0.939640828680842","1.62413556028669","0.759431850483107","1.17855097551716","0.555908706770997","0.735252222464288","0.562912789799167","0.656805047919037","1.10213368871556","1.0015215010383","0.914583817710657","1.26207940422049","0.845406805101014","0.815247852110131","0.723639112921675","1.05203604624849","1.15237764762942","1.32254636048726","1.1981814539207","0.933176707834389","1.43856866851124","1.33002005870139","2.10393175113423","1.64326109614282","2.03861102552885","1.04565275104556","0.830090865419597","0.94694499532248","0.875989111059956","0.972959332237794","0.635078669130841","0.587260276674558","0.945781199563751","0.997629925868612","0.926548228057763","2.42612175100898","0.780371218098666","0.68771442345078","0.685528429281591","1.13724385872757","0.877105067885089","1.05604043289905","0.603481681878429","0.964979697088696","0.68985126401247","0.918424545999565","0.706494816027772","0.447037169683962","0.959076802337866","0.606833131155309","1.01729429431831","1.21348139813463","1.46117846876778","1.9398857250288","1.06976335190134","0.883200477305211"
"pyruvate","0.232622276745009","0.28083889064768","0.52872961900393","1.33192312217796","0.913002550031936","1.44359321061206","0.951956537165727","0.626643428408179","3.25125470174968","1.11606902491251","3.37052357838687","1.85314279826633","2.09801637648089","0.388462747116001","0.21111223022281","1.42323914255195","1.43594815718521","0.425995856179641","0.278548769333981","0.496753218519527","0.818740827006314","0.122446267562782","0.968245083265264","1.61502242046801","6.70082905423455","1.45473100583634","0.843943790912892","2.1312222314405","3.25872110505409","0.764985608139408","3.90001345780008","3.98492822478017","1.09016537269113","3.00817389372019","0.850455086471841","4.03150897343546","2.31009163286677","1.10166218629589","5.9460500740301","3.27098929476045","5.98673604763551","1.20393204816638","1.28130210148141","2.45627964064602","0.588292482747927","0.279750618331496","8.15586620902717","2.3382694509466","3.19715794621981","2.4179297049982","2.60964681481433","1.28106536567468","0.086884641540435","0.086884641540435","0.086884641540435","0.086884641540435","0.086884641540435","0.086884641540435","3.0525358550689","1.70130796723376","0.566608025355196","0.707849533197037","0.325524345920539","1.34642753650024","0.302407416876982","0.787523078249059","0.49751067663543","1.39075652742265","5.08735907634606","1.13147731673525","0.0887640587981636","0.380279904984623","1.07347748493664","1.00735221003849","0.758725860311914","0.686022716335555","0.257295329945839","4.83634377302989","0.104230377482417","0.086884641540435","1.47814560528716","0.402985898280496","0.450812329257331","0.518688475645827","0.519132147618394","0.141206875337956","0.533233579785736","0.473709522515668","0.598871470105939","1.55952702959362","0.253206109629961","0.301951394312306","2.80336341175145","0.966252712337812","0.20531856610825","0.581986110562656","0.660021049552495","0.378521951318331"
"s-adenosyl-l-homocysteine","1.21718616657023","1.59413457078035","2.75540433452331","1.64908711296514","0.414565071133236","1.01213898333455","1.46476074528634","1.19034101415509","0.327778390501983","1.17635014088514","0.504685311931313","0.617377116418637","0.418666426351654","0.609746359192771","3.95467056550749","0.564737246179898","1.23077778380101","1.64497116463823","0.89088814055332","1.79983546627477","1.07109491665428","1.8828320891061","0.959502652099983","0.44135269176104","0.591814134936249","0.865980351934952","0.547326806325054","1.16833190648815","1.41210836845066","1.19158365703924","1.25388702636755","0.658908161826534","1.76820293561954","2.70378086357396","3.01899210029468","1.07503029142239","1.01968128707977","2.99962657254981","1.61843657578579","1.75889841047709","1.0032339779625","0.746107847440882","0.882362623196146","1.07781143257914","1.90432925934036","2.77188855835905","1.15719395693558","0.946941993933832","1.14239383166921","1.19653165260394","1.39333109176247","1.73400695940338","1.82460852433139","2.42282038965747","1.04982728283339","1.18109262904725","1.21618185879082","1.1232292273833","0.50257427797378","0.926715852368102","0.463327813001272","0.742998547432452","0.886778199912551","0.496516055960105","0.959585789473212","1.23991588771586","0.895680518563773","1.1018428990767","0.275027487600934","0.469306201354555","2.15547679362108","1.32429731654646","0.757805186052106","0.624343822465306","1.19366480435532","0.760076536401709","2.66771527900673","0.295725040262459","0.705819263267943","0.828124565838176","0.917279717915413","0.514239192035361","1.19239900889935","0.618799566448524","0.481873775539742","1.01554147619015","0.446150020589925","0.610198765838551","0.135657899292658","1.14723650431886","1.23714619488537","1.28478806396873","0.590589519625393","1.52854283495501","1.76114328806701","1.4692762353768","0.999298259171532","1.71544155061039"
"s-adenosyl-l-methionine","3.80734613753159","3.0695643456319","3.20528026834273","2.6226272417589","0.146102104537442","0.793838591046453","0.0782239819236752","0.0782239819236752","0.0782239819236752","0.395843935265032","0.0782239819236752","0.640709224670487","0.385525488593121","0.985194160603056","2.27729483347993","1.38524849938832","0.817572412228655","0.478102396745007","0.856136475061254","0.381357142501658","0.333672661974448","0.506366552938328","0.0782239819236752","0.0782239819236752","0.0782239819236752","0.0782239819236752","0.0782239819236752","0.0782239819236752","0.0782239819236752","0.0782239819236752","0.470103144857616","0.339189348419794","2.32820774183231","1.02949017443559","2.53304557130235","2.49975202990579","2.6669908114532","6.20757355441279","0.439234586385924","1.92686970000439","0.0782239819236752","1.03666909208068","1.61185783159786","0.724138316644911","1.61409956214687","2.88027198050386","0.179769658808187","1.49274028081255","0.298566372905593","0.7075360355524","1.97082016899202","1.91591116430438","2.70951135336185","1.99817112251013","2.74206991497181","1.68055234222066","2.36912232181504","3.23304574346663","0.0782239819236752","0.742490389048827","1.78373470714044","0.687252291582982","1.73072754536017","0.533027647874506","1.65468312843073","1.13864918142596","0.990827985734663","0.936910664994763","0.133062497916462","0.801966820668327","2.36610166217899","1.54242436630412","1.22705570659192","0.692301069205507","1.20741228888483","1.93817171516774","2.02479122127844","0.143112588509184","0.947701937634677","0.929580765876323","0.0782239819236752","0.760537414748411","1.49310658920772","1.55198446300041","0.728442789374131","1.67602108091229","0.833544605917466","1.27791720604643","1.11155885358218","5.00409285698312","0.724373001936089","0.349522352944963","0.0782239819236752","0.936984725161843","1.47986358888841","0.604063192856851","0.586426655300965","0.841832909032134"
"serine","0.650268165768644","0.656788157940492","1.15755371988896","0.796926731084765","0.42941993192684","0.312214883491171","1.14104984467762","1.71881186759994","2.10810661424538","0.33730037438914","0.416865141637675","0.4166768229371","0.469739319415404","0.643493959413446","0.78627009098088","0.471370523175285","0.26349489766675","0.652251036110601","0.714887150918467","0.264720582016776","0.666305381003334","0.785785112314866","2.37262110124425","1.75962080821078","2.72860097560797","0.946763493694238","3.0286506355804","1.60294138710072","1.32552491203412","1.6619504691106","1.87768454081987","0.881887535800074","0.453613369639141","0.370889993910771","1.23994803761975","0.646935450888262","0.970276233226369","1.37244357546124","2.29827855467391","0.715859039210355","1.4746455270442","0.668425197619207","1.44056773418339","0.667275488636481","2.04076321749321","1.4418218324107","1.81594270220144","1.44392562747722","1.26342599062271","1.45080927110205","2.10558135233654","2.37393740895745","1.06145128714055","0.656952047525329","1.10105818516321","0.826596047404542","1.18888783162467","0.740251786154289","0.858508292332341","0.577330589469025","0.684606169344948","0.42469708824301","1.13656743909103","0.603682738240944","0.996653085944588","0.391306830691152","1.30351307823216","0.481025635731439","0.6580364172286","0.558942789803292","1.82538332598607","1.39811135806777","1.05217723372726","1.01486137406845","1.37490225696698","0.972649835424455","2.4849079220586","1.00316847885643","2.41843924387845","2.14944223372062","1.4386207465765","0.984203874959206","1.83865496527694","1.7128286475193","1.61148613030226","1.5148346539831","1.14037813374229","0.888086386156997","1.11109246873132","0.509084011126918","1.09673303077476","1.38904407450403","1.77763276564785","0.902765935521557","1.99194628515431","0.678390347441405","1.22526816599322","1.16503093848264"
"shikimate-3-phosphate","1.8605484565075","2.82257112943534","1.06780043460065","1.88759363342768","1.70264766248377","1.52918223380014","0.0129927491695231","0.0129927491695231","14.0289880647333","2.30179112245139","68.9215747859181","2.61369933770936","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.366266639602078","0.636316459343127","0.668408784860862","0.26096769201583","1.64257300455149","0.518047497262554","1.44317825184845","0.675219975811115","0.42729952995038","1.35706069525874","2.60233134364727","0.575483795473392","1.18200348234506","1.69344839512926","4.31987991565054","6.00784528743464","0.935183012164104","2.16685785075892","2.03242272098009","0.0947388874434072","4.51252718152164","1.770344834491","1.7206803101972","1.31978370799819","0.939064613812305","1.58162610226351","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.410699199256974","0.153610978324179","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0132859569237523","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0505412820380592","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231","0.0129927491695231"
"sn-glycerol-3-phosphate","2.83843551280352","2.17629751226608","4.76010780837168","1.36502412528254","2.40501320116725","1.97220372835604","2.57869253774952","1.60265347016706","0.566906605615207","0.97617310653691","0.764321818687139","1.48080887446869","1.63042741638577","1.67983567035","3.51472616279842","0.875127889541223","1.23531714043545","1.29273239527095","1.51571267545892","0.511755083645512","1.85732925610184","1.37819972864871","2.83797906309458","1.52260794927727","0.806234579334649","0.837058760460312","5.19408328850521","1.09960801031268","1.24735976247506","3.27401729030159","2.94435729028556","0.687200527065402","1.34341304625296","0.536763141671793","4.09890139649212","1.54037409675773","2.45449896116153","0.652598592592466","3.18343277886536","0.791604430892685","0.815687932246894","0.976326039904127","1.88062804658293","1.0750347923123","4.2791907676889","0.53874718920879","0.88464255366771","1.25729873519944","1.46707811106197","1.15738603797449","1.53398904430377","3.06247511321716","0.45994677091953","0.306727565915178","0.661655940329538","0.393833832597502","0.435932321297303","0.206348257696565","0.188217807115302","0.550526441514367","1.38033529750919","0.539980179900577","2.65306792859344","0.594531795734512","1.69022861465612","0.569897456050499","2.85463777001088","0.569495089662146","0.545146407307617","0.674363242456054","1.07003536297369","0.549730272125069","0.652676485446707","0.315095499665275","0.463553522773275","0.465954176051609","1.47891086037632","0.185725097310439","1.6916130602752","1.16421693954689","0.573841767033478","0.26458609405724","0.401144421632099","0.430454665829376","1.82775025226204","0.704412572486134","2.29867532824896","0.586545283725773","0.590280925742453","1.00319274086322","0.514082002441074","1.43264069545238","0.0754396095680829","0.503765211439277","2.05074196378081","0.415504108692592","0.773294175750742","0.819613421291054"
"succinate","1.90695845164721","2.1428770242658","2.79997952087739","1.18133146083949","2.2458239440904","1.58522730031596","3.4698224472925","2.71017711123733","0.839949557961839","1.61898846181761","0.747420414553287","1.10518654921227","1.74953711366776","1.46726266763601","2.89501424689833","1.12070794576611","2.42392256602289","2.17719493105935","3.58411994035558","1.7606823393916","4.66758062752616","3.10230730548008","2.49883441628759","1.53561132767462","1.27952787634959","1.17132193907397","3.9920423161365","1.26341993795907","1.3482813606269","2.74692996269346","1.97909005202232","1.02537644936077","0.505337889675172","0.342721582879614","1.40428269856528","1.18716134735507","0.566078398417011","0.771341829718312","0.782378990759068","0.622400706081161","0.535638636943465","0.553174370477355","0.642802037782187","0.76175572094131","3.10090713560993","1.16782570496864","0.783640619004587","1.0663424350929","1.11631025979982","0.868344207026569","1.65323247047814","2.54844617814903","0.59183953320219","0.777444433876749","0.531690779037827","0.681183568556516","0.426469678187637","0.446454108902618","0.212776660408459","0.212776660408459","0.212776660408459","0.212776660408459","0.212776660408459","0.212776660408459","0.212776660408459","0.212776660408459","0.212776660408459","0.212776660408459","0.212776660408459","0.212776660408459","0.672373272836813","0.368043718837283","0.448882189237597","0.212776660408459","0.408609318245059","0.402306511725642","1.04411443215583","0.48614296125088","1.01103565432747","0.823301926235102","0.719898635774286","0.351340258236804","0.301597239712109","0.606415935666944","0.667569660942427","0.645917890786139","0.212776660408459","0.212776660408459","0.432438742359547","0.619166609224905","0.516704342084064","0.617409850368175","0.675434554284071","0.622024231019236","1.5324116480297","0.722037611806426","0.793298560872045","1.07027069085508"
"taurine","0.341625982242109","0.692414673395253","0.294613380669291","0.786472906681355","0.936461478111177","0.773828444089475","0.522621249003517","1.15491298990315","1.54162317260977","1.84037312754181","2.70523546858196","1.68285470914291","1.74008703012598","1.10700641382731","0.458533203068315","1.23174984209257","1.38109465553444","1.37700414402703","1.04740904268886","1.75119637289218","0.864170801766103","1.30623094496394","1.01257840675379","1.47632102247828","1.30444669249551","1.56612653303981","0.348691329702823","1.34388700242507","2.04475441451038","1.01763427658712","0.414929092571748","1.25776784449018","0.980753968218282","1.49070440472984","0.364677029628905","1.57409050595427","0.923571392095818","0.533446871357209","0.726349697127024","1.3740092363904","0.873415614038468","1.30670620521279","0.75738384112933","1.34550955894728","0.811216499036201","1.03511994129576","1.2340677884534","1.5536443570836","1.83741580186841","1.99960135700258","0.547535709684879","0.707577184031752","1.01712975232264","1.65155596804152","0.195863343156464","0.751534949326845","0.851796161138328","1.03938555484859","0.763744480458545","1.54367692540472","0.377258063106453","1.28266730574695","0.180032449503023","0.962669690134467","0.276389739360531","1.27803617937971","0.216709437128001","1.16907426885983","0.943884729500214","1.03188730934772","0.897790748035901","1.72239182468867","2.12334046433702","2.4677164509125","1.58969943052364","1.8880612540909","0.455649562255632","1.48560791378916","0.305063960123531","0.669523251739203","1.40659582697277","1.93570503312058","0.96688676494789","1.62319377844708","1.12830529764275","1.66915943624349","0.715274039489742","1.21218867139372","1.16902714866951","1.41775365391264","1.12683618809369","1.10865088618454","0.953306201468409","2.36991110012122","0.286018082582576","1.55406988221353","1.47448523856863","1.27940621322204"
