"","StromalScore","ImmuneScore","ESTIMATEScore","APM1","APM2","Angiogenesis","B.cells","CD8.T.cells","CTLA4","Cytotoxic.cells","DC","Eosinophils","Macrophages","Mast.cells","NK.CD56bright.cells","NK.CD56dim.cells","NK.cells","Neutrophils","PD1","PDL1","T.cells","T.helper.cells","Tcm.cells","Tem.cells","Tfh.cells","Tgd.cells","Th1.cells","Th17.cells","Th2.cells","Treg.cells"
"1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)",-0.0909090909090909,0.518181818181818,0.181818181818182,0.236363636363636,0.363636363636364,-0.345454545454545,0.272727272727273,0.3,0.6,0.218181818181818,0.490909090909091,-0.5,-0.163636363636364,0.127272727272727,-0.254545454545455,0.0272727272727273,-0.109090909090909,0.118181818181818,0.554545454545455,0.590909090909091,0.3,0.154545454545455,0.272727272727273,-0.0454545454545455,0.818181818181818,0.254545454545455,-0.1,-0.263636363636364,0.0727272727272727,0.363636363636364
"1-(1-enyl-stearoyl)-GPE (P-18:0)*",0.2,0.545454545454545,0.472727272727273,0.290909090909091,0.663636363636364,-0.290909090909091,0.3,0.372727272727273,0.490909090909091,0.563636363636364,0.581818181818182,-0.490909090909091,0.0545454545454545,-0.154545454545455,-0.0636363636363636,0.154545454545455,0.145454545454545,0.0636363636363636,0.609090909090909,0.272727272727273,0.545454545454545,0.281818181818182,0.263636363636364,0.354545454545455,0.736363636363636,0.645454545454545,0.245454545454545,-0.2,0.0909090909090909,0.145454545454545
"1,2-dilinoleoyl-GPC (18:2/18:2)",0.627272727272727,0.00909090909090909,0.445454545454545,0.145454545454545,0.218181818181818,0.336363636363636,-0.254545454545455,0.4,-0.00909090909090909,0.690909090909091,-0.0636363636363636,0.00909090909090909,0.118181818181818,0.109090909090909,0.145454545454545,0.3,0.781818181818182,0.545454545454545,0.0454545454545455,-0.0909090909090909,0.181818181818182,-0.309090909090909,-0.354545454545455,0.218181818181818,0.127272727272727,0.627272727272727,0.409090909090909,0.254545454545455,-0.454545454545455,-0.0363636363636364
"1,2-dilinoleoyl-GPE (18:2/18:2)*",0.836363636363636,0.309090909090909,0.781818181818182,0.436363636363636,0.209090909090909,0.436363636363636,0,0.709090909090909,0.163636363636364,0.672727272727273,0.136363636363636,-0.309090909090909,0.218181818181818,0.518181818181818,0.209090909090909,0.327272727272727,0.545454545454545,0.454545454545455,0.309090909090909,0.145454545454545,0.463636363636364,-0.0636363636363636,-0.1,0.427272727272727,0.363636363636364,0.718181818181818,0.581818181818182,-0.118181818181818,-0.181818181818182,0.1
"1,2-dipalmitoyl-GPC (16:0/16:0)",-0.227272727272727,0.8,0.318181818181818,0.281818181818182,0.518181818181818,-0.636363636363636,0.627272727272727,0.4,0.809090909090909,0.209090909090909,0.872727272727273,-0.745454545454545,0.227272727272727,-0.245454545454545,0,0.309090909090909,-0.136363636363636,-0.336363636363636,0.845454545454546,0.272727272727273,0.618181818181818,0.518181818181818,0.627272727272727,0.127272727272727,0.663636363636364,0.454545454545455,0.0818181818181818,-0.463636363636364,0.509090909090909,0.3
"1,2-dipalmitoyl-GPE (16:0/16:0)*",0.181818181818182,0.809090909090909,0.618181818181818,0.354545454545455,0.390909090909091,-0.254545454545455,0.609090909090909,0.590909090909091,0.754545454545455,0.272727272727273,0.772727272727273,-0.781818181818182,0.181818181818182,0.254545454545455,-0.109090909090909,0.281818181818182,0,-0.145454545454545,0.809090909090909,0.354545454545455,0.672727272727273,0.472727272727273,0.518181818181818,0.363636363636364,0.709090909090909,0.590909090909091,0.209090909090909,-0.572727272727273,0.436363636363636,0.236363636363636
"1,5-anhydroglucitol (1,5-AG)",-0.318181818181818,-0.109090909090909,-0.245454545454545,-0.0727272727272727,0.118181818181818,-0.0454545454545455,0.354545454545455,-0.409090909090909,-0.227272727272727,-0.0454545454545455,0.0909090909090909,0.3,-0.409090909090909,0.218181818181818,-0.781818181818182,-0.372727272727273,-0.472727272727273,0.254545454545455,-0.0818181818181818,0.609090909090909,-0.281818181818182,0.0636363636363636,-0.0818181818181818,0.118181818181818,0.3,-0.327272727272727,-0.318181818181818,-0.0545454545454545,0.154545454545455,-0.363636363636364
"1,7-dimethylurate",0.0049568159709661,0.153661295099949,0.0941795034483559,0.451070253357915,-0.0297408958257966,-0.0793090555354576,0.193315822867678,0.153661295099949,0.0198272638838644,0.099136319419322,0.262711246461203,-0.17844537495478,-0.133834031216085,0.505595229038542,-0.361847565880525,-0.0842658715064237,-0.40645890961922,0.257754430490237,0.262711246461203,0.827788267151338,-0.0396545277677288,-0.104093135390288,-0.0297408958257966,-0.0247840798548305,0.649342892196559,-0.138790847187051,-0.0743522395644915,-0.351933933938593,0.213143086751542,0.381674829764389
"10-nonadecenoate (19:1n9)",0.318181818181818,-0.0545454545454545,0.190909090909091,-0.0545454545454545,0.172727272727273,0.0363636363636364,-0.245454545454545,0.209090909090909,0.190909090909091,0.545454545454545,0.0272727272727273,0.0272727272727273,0.190909090909091,-0.0727272727272727,-0.118181818181818,0.354545454545455,0.718181818181818,0.390909090909091,0.0636363636363636,-0.136363636363636,0.1,-0.318181818181818,-0.290909090909091,-0.0909090909090909,0.127272727272727,0.4,0.0454545454545455,0.309090909090909,-0.281818181818182,0.1
"12,13-DiHOME",0.705458602863958,0.315876986356996,0.705458602863958,0.389581616506962,0.200055424692764,0.326406219235563,0.0421169315142661,0.705458602863958,0.368523150749829,0.536990876806893,0.168467726057065,-0.357993917871262,0.368523150749829,0.526461643928327,0.0315876986356996,0.442227780899794,0.421169315142661,0.284289287721296,0.389581616506962,0.126350794542798,0.568578575442593,0.0737046301499657,0.0105292328785665,0.210584657571331,0.336935452114129,0.526461643928327,0.336935452114129,-0.0631753972713992,0.0315876986356996,0.221113890449897
"12-HHTrE",0.623424420966975,0.0418717894679312,0.455937263095251,-0.0232621052599618,0.07909115788387,0.15818231576774,-0.204706526287664,0.344279157847434,0.307059789431495,0.669948631486899,0.0744387368318777,-0.0837435789358624,0.390803368367358,0.190749263131686,0.232621052599618,0.274492842067549,0.660643789382914,0.39545578941935,0.0372193684159388,-0.232621052599618,0.241925894703602,-0.251230736807587,-0.00465242105199235,0.0511766315719159,0.204706526287664,0.488504210459197,0.311712210483488,-0.00465242105199235,-0.15818231576774,0.172139578923717
